processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
SLOBC039-06	2006-BCSL-039	233297	NA	2006-BCSL-039	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.3	-125.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Campbell River	Farm	92505	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-039+1145388476.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC046-06	2006-BCSL-046	233304	NA	2006-BCSL-046	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.4	-125.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Campbell River	Farm	92512	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-046+1145389040.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC047-06	2006-BCSL-047	233305	NA	2006-BCSL-047	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.4	-125.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Campbell River	Farm	92513	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-047+1145389088.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC056-06	2006-BCSL-056	233314	NA	2006-BCSL-056	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.6	-126.7	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Broughton Archipelago	Farm	92522	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-056+1145389812.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC075-06	2006-BCSL-075	233333	NA	2006-BCSL-075	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.3	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Campbell River	Farm	92541	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-075+1145390308.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC076-06	2006-BCSL-076	233334	NA	2006-BCSL-076	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.3	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Campbell River	Farm	92542	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-076+1145390412.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC078-06	2006-BCSL-078	233336	NA	2006-BCSL-078	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.3	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Campbell River	Farm	92544	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-078+1145447936.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC098-07	2007-BCSL-002	702522	NA	23K W3 17	Centre for Biodiversity Genomics	NA	NA	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.8	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	The Wall	238275|238179	http://www.boldsystems.org/pics/SLOBC/IMG_2662+1197314686.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2661+1197314686.JPG	Ventral|Dorsal	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC108-07	2007-BCSL-012	702532	NA	23J W3 22	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.8	-125.2	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	Whittlestone	238189|238285	http://www.boldsystems.org/pics/SLOBC/IMG_2690+1197314696.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2691+1197314698.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC109-07	2007-BCSL-013	702533	NA	123I W3 120	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus gorbuscha	NA	48.8	-125.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	7 mile	238286|238190	http://www.boldsystems.org/pics/SLOBC/IMG_2693_+1197323554.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2692_+1197323540.JPG	Ventral|Dorsal	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC120-07	2007-BCSL-024	702544	NA	123I W3 120	Centre for Biodiversity Genomics	NA	NA	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.8	-125.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	7 mile	238297|238201	http://www.boldsystems.org/pics/SLOBC/IMG_2718_+1197323886.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2717_+1197323872.JPG	Ventral|Dorsal	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC121-07	2007-BCSL-025	702545	NA	23D W3 42	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.9	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	Diploc	238202|238298	http://www.boldsystems.org/pics/SLOBC/IMG_2719+1197314708.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2720+1197314708.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC128-07	2007-BCSL-032	702552	NA	23D W3 40	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.9	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	Flemming Island	238209|238305	http://www.boldsystems.org/pics/SLOBC/IMG_2736_+1197324118.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2737_+1197324134.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC129-07	2007-BCSL-033	702553	NA	23D W3 40	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.9	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	Flemming Island	238210|238306	http://www.boldsystems.org/pics/SLOBC/IMG_2739+1197314716.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2740+1197314716.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC137-07	2007-BCSL-041	702561	NA	23K W3 17	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.8	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	The Wall	238314|238218	http://www.boldsystems.org/pics/SLOBC/IMG_2758+1197314724.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2757+1197314722.JPG	Ventral|Dorsal	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC142-07	2007-BCSL-046	702566	NA	23D W3 40	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Mandala Smulders	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus tshawytscha	NA	48.9	-125.1	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Barkley Sound	Flemming Island	238223|238319	http://www.boldsystems.org/pics/SLOBC/IMG_2767+1197314726.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2768+1197314728.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC166-07	2007-BCSL-070	702590	NA	pink#1	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Alexandra Morton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus gorbuscha	NA	50.6	-126.8	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Broughton Archipelago	Blackfish	238247|238343	http://www.boldsystems.org/pics/SLOBC/IMG_2819+1197314748.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2820+1197314748.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
SLOBC173-07	2007-BCSL-077	702597	NA	pink#1	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Alexandra Morton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus gorbuscha	NA	50.8	-126.6	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Broughton Archipelago	Fife	238254|238350	http://www.boldsystems.org/pics/SLOBC/IMG_2834+1197314754.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2835+1197314754.JPG	Dorsal|Ventral	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
BHAK4641-20	BHAK-1239	11567722	BHAK-1239	BHAK-1239	Hakai Institute	NA	NA	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	NA	NA	NA	NA	Gustav Paulay	morphology	NA	NA	NA	NA	NA	Daisuke Uyeno	NA	NA	NA	NA	NA	hand collected by snorkel	NA	NA	NA	bay	NA	NA	NA	NA	51.6546	-128.129	iPad (Collector)	NA	NA	5	NA	NA	Canada	British Columbia	Central Coast	Calvert Island	Pruth Bay, Hakai Dock	4073741	http://www.boldsystems.org/pics/BHAK/dHAK_06552a+1515204306.jpg	Dorsal	NA	Gustav Paulay	2017	CreativeCommons Attribution Non-Commercial No Derivatives	Florida Museum of Natural History	NA
BHAK8070-23	BHAK-13044	19256701	BHAK-13044	BHAK-13044	Hakai Institute	NA	NA	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	NA	NA	NA	NA	NA	NA	NA	morphology	NA	NA	E-Vouchered:DNA/Tissue+Photo	NA	NA	Hakai Institute	NA	NA	NA	NA	NA	pelagic light trap	NA	NA	NA	sheltered bay, dock	NA	NA	NA	NA	51.655	-128.13	NA	NA	NA	1	NA	NA	Canada	British Columbia	Central Coast	Calvert Island	Hakai Dock	10725867|10725866	http://www.boldsystems.org/pics/BHAK/BHAK-13044-02+1698344919.jpg|http://www.boldsystems.org/pics/BHAK/BHAK-13044-01+1698344918.jpg	Dorsal|Dorsal	|	Matt Lemay|Matt Lemay	2023|2023	CreativeCommons Attribution Non-Commercial No Derivatives|CreativeCommons Attribution Non-Commercial No Derivatives	Hakai Institute|Hakai Institute	|
BNSC612-15	MT00795	5661039	MT00795	MT00795	Deutsches Zentrum fuer Marine Biodiversitaetsforschung	NA	BOLD:AAE8403	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	24345	Caligus elongatus	NA	NA	Silke Laakmann	Morphology	von Nordmann, 1832	NA	E-Vouchered:DNA/Tissue+Photo	whole animal	NA	Silke Laakmann	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	53.953	8.593	NA	NA	NA	2	NA	NA	North Sea	NA	German Bight	NA	NA	2568585	http://www.boldsystems.org/pics/BNSC/MT00795+1423006888.jpg	Dorsal	body	Michael Raupach	2014	CreativeCommons - Attribution Share-Alike	DZMB / Senckenberg am Meer	Rebekka Schueller
DISA1006-19	LACM:DISCO:7715	9586042	LACM:DISCO:7715	NA	Natural History Museum of Los Angeles County	NA	BOLD:ACN1884	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	895661	Caligus olsoni	NA	NA	DISCO MBC LACM	NA	NA	NA	Vouchered:Registered Collection	NA	NA	Mark Okihiro	NA	NA	NA	NA	Net Pen No. 1	NA	NA	NA	NA	body surface of cultured white seabass, Atractosci	NA	NA	NA	[Mol=3459 Seq=3181] WSB2-M2	34.167	-119.226	NA	NA	NA	NA	NA	NA	North Pacific Ocean	NA	Northeast Pacific Ocean	NA	Eastern Pacific, USA, California, Ventura County,	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBA2795-08	EF065617	778803	EF065617	NA	Mined from GenBank, NCBI	NA	BOLD:AAX5489	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	151655	Lepeophtheirus thompsoni	NA	NA	NA	NA	Baird, 1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBA9976-13	HM800828	3577656	HM800828	HM800828	Mined from GenBank, NCBI	NA	BOLD:ACH3986	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	667253	Lepeophtheirus cuneifer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO2404-19	HM582234	10096576	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX3484	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935155	Lepeophtheirus bifidus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4663-19	KU317549	10098835	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX6178	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935229	Lepeophtheirus frecuens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4682-19	KU317568	10098854	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX6178	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935229	Lepeophtheirus frecuens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0269-06	AY386272	482806	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAE8404	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	24345	Caligus elongatus	NA	NA	NA	NA	von Nordmann, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0271-06	AY386274	482808	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0305-06	AY602612	487030	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	71.3	25.7	NA	NA	NA	NA	NA	NA	Norway	Finnmark	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0307-06	AY602614	487032	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	71.3	25.7	NA	NA	NA	NA	NA	NA	Norway	Finnmark	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0311-06	AY602618	487036	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0315-06	AY602622	487040	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0323-06	AY602630	487048	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0335-06	AY602642	487060	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
